genres,item_name,tags,item_id
"['Simulation', 'Strategy']",1942: The Pacific Air War,"['Simulation', 'Strategy', 'World War II']",347230
"['Adventure', 'RPG']",Challenge of the Five Realms: Spellbound in the World of Nhagardia,"['Adventure', 'RPG', 'Classic']",347240
"['Action', 'Adventure', 'Indie']",The Talos Principle - Serious DLC,"['Action', 'Adventure', 'Indie']",360820
['Simulation'],F-19 Stealth Fighter,"['Simulation', 'Flight', 'Classic']",347250
"['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Sports']",Freestyle 2: Street Basketball,"['Free to Play', 'Basketball', 'Sports', 'Multiplayer', 'Massively Multiplayer', 'Action', 'Co-op', 'Casual', 'Competitive', 'Strategy', 'Simulation', 'e-sports', 'Singleplayer', 'Controller', 'Anime', 'Open World', 'Great Soundtrack', 'Funny', 'FPS', '2D']",339610
"['Casual', 'Indie', 'Strategy']",R.O.O.T.S,"['Strategy', 'Indie', 'Casual']",357930
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park,"['Simulation', 'Strategy', 'Casual', 'Indie', 'Management', 'Economy', 'Building', 'Family Friendly', 'Realistic']",311840
"['Casual', 'Indie', 'Simulation', 'Strategy']",Wildlife Park - Wild Creatures,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Building', 'Realistic', 'Economy', 'Family Friendly', 'Management', 'Open World', 'Sandbox']",337970
"['Adventure', 'RPG', 'Simulation', 'Strategy']",Hyperspeed,"['Strategy', 'Adventure', 'RPG', 'Simulation']",347260
"['Action', 'RPG']",DARK SOULS™ II: Scholar of the First Sin,"['RPG', 'Dark Fantasy', 'Difficult', 'Action', 'Third Person', 'Atmospheric', 'Action RPG', 'Character Customization', 'Multiplayer', 'Co-op', 'Fantasy', 'Adventure', 'Medieval', 'Singleplayer', 'Dark', 'Lore-Rich', 'Remake', 'Story Rich', 'PvP', 'Hack and Slash']",335300
"['Action', 'Simulation']",Knights of the Sky,"['Action', 'Simulation', 'World War I']",347270
"['Action', 'Indie']",Gare Sapphire Mechs,"['Action', 'Indie']",359090
"['Indie', 'Strategy']",War for the Overworld - Underlord Edition Upgrade,"['Strategy', 'Indie']",239391
"['Action', 'Casual', 'Free to Play', 'RPG', 'Simulation', 'Strategy']",HIS - [Avatar] Ho229 Pack,"['Strategy', 'Action', 'RPG', 'Casual', 'Simulation', 'Free to Play']",356122
['Simulation'],Train Simulator: Network SouthEast Class 415 '4EPB' EMU Add-On,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Family Friendly', 'TrackIR', 'Physics', 'Atmospheric']",277765
"['Adventure', 'Indie', 'Simulation']",Astronaut Simulator,"['Simulation', 'Adventure', 'Indie', 'Space']",356770
['Strategy'],Battle Academy 2 - Battle of Kursk,['Strategy'],345930
"['Adventure', 'Indie']",Shutter,"['Adventure', 'Indie', 'Horror', 'Puzzle', 'Atmospheric']",359560
['Simulation'],Farming Simulator 15 - JCB,['Simulation'],345740
"['Action', 'Indie']",Depth - Corsair APS Skin,"['Action', 'Indie']",361312
"['Action', 'Indie']",Depth - Corsair P-11 Skin,"['Action', 'Indie']",361313
"['Action', 'Indie']",Depth - Corsair Knife Skin,"['Action', 'Indie']",361314
"['Indie', 'Strategy']",War for the Overworld,"['Strategy', 'RTS', 'Indie', 'God Game', 'Fantasy', 'Kickstarter', 'Sandbox', 'Base Building', 'Villain Protagonist', 'Singleplayer', 'Dungeon Crawler', 'Management', 'Multiplayer', 'Funny', 'Simulation', 'Building', 'Dark Comedy', 'Level Editor', 'Comedy', 'Remake']",230190
"['Action', 'Indie']",Depth - Legendary Hammerhead Skin,"['Action', 'Indie']",361310
['Indie'],Return NULL - Episode 1,"['Interactive Fiction', 'Indie', 'Great Soundtrack', 'Comic Book', 'Point & Click', 'Adventure', 'Singleplayer']",357370
"['Casual', 'Indie', 'Simulation', 'Strategy']",World of Cinema - Movie Tycoon,"['Simulation', 'Strategy', 'Indie', 'Casual']",344160
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Early Access']",Survarium,"['Early Access', 'Free to Play', 'Survival', 'Multiplayer', 'FPS', 'Shooter', 'Post-apocalyptic', 'Action', 'First-Person', 'Open World', 'PvP', 'Atmospheric', 'Massively Multiplayer', 'Co-op', 'Zombies', 'Crafting', 'RPG', 'Adventure', 'Exploration', 'MMORPG']",355840
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode Pack II,"['Adventure', 'RPG', 'Massively Multiplayer', 'Free to Play', 'Action']",361182
"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",DC Universe Online™ - Episode Pack I,"['RPG', 'Massively Multiplayer', 'Action', 'Adventure', 'Free to Play']",361181
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Survarium - Ultimate Steam Starter Pack,"['Massively Multiplayer', 'Free to Play', 'Action', 'RPG']",359521
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",Survarium - Steam Shotgun Pack,"['Massively Multiplayer', 'Action', 'Free to Play', 'RPG']",359520
"['Adventure', 'Casual', 'Indie']",Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,"['Adventure', 'Casual', 'Indie', 'Point & Click', 'Mystery', 'Detective', 'Comedy', 'Story Rich', 'Funny', 'Steampunk', '2D', 'Horror', 'Hidden Object']",354680
"['Action', 'Casual', 'Indie']",Crazy Steam Bros 2,"['Action', 'Indie', 'Casual', ""Shoot 'Em Up""]",355080
"['Action', 'Adventure', 'Indie']",Sun Blast: Star Fighter,"['Action', ""Shoot 'Em Up"", 'Indie', 'Anime', 'Adventure', 'Arcade', 'Sci-fi', 'Space', 'Shooter', 'Difficult', 'Third Person', 'Singleplayer', 'Gore', 'Family Friendly', 'Atmospheric', 'Puzzle', 'Horror', 'Turn-Based', 'Fantasy', 'Classic']",344910
['RPG'],Dragon Fantasy: The Volumes of Westeria,"['RPG', 'Retro', 'JRPG', 'Fantasy']",327980
"['Adventure', 'Indie']",Overclocked: A History of Violence,"['Adventure', 'Indie', 'Point & Click']",339850
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Paladin Class Pack,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Turn-Based']",360098
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monk Class Pack,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Story Rich', 'Turn-Based']",360097
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Ranger Class Pack,"['Indie', 'RPG', 'Strategy']",360110
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Sorcerer Class Pack,"['Strategy', 'RPG', 'Indie']",360111
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Warlock Class Pack,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG']",360112
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Wizard Class Pack,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG', 'Utilities']",360113
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Rogue Class Pack,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Sandbox', 'Fantasy', 'Turn-Based']",360099
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Complete Core Monster Pack,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG']",360115
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Lost Mine of Phandelver,"['Strategy', 'RPG', 'Indie', 'Utilities', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Turn-Based']",360114
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Aberrations,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Turn-Based']",360120
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Beasts,"['Strategy', 'Indie', 'RPG', 'Party-Based RPG', 'Software', 'Fantasy', 'Turn-Based', 'Utilities']",360420
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Celestials &amp; Fiends,"['Strategy', 'Indie', 'RPG', 'Software', 'Fantasy', 'Turn-Based', 'Utilities']",360421
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Dragons,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Software', 'Party-Based RPG', 'Turn-Based', 'Fantasy']",360423
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Fey &amp; Giants,"['Strategy', 'Indie', 'RPG', 'Utilities', 'Party-Based RPG', 'Software', 'Fantasy', 'Turn-Based']",360424
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Humanoids,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG', 'Utilities']",360425
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Monstrosities,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG', 'Utilities']",360426
"['Indie', 'RPG', 'Strategy']","Fantasy Grounds - D&amp;D Monster Pack - Oozes, Plants &amp; Swarms","['Strategy', 'Indie', 'RPG', 'Party-Based RPG', 'Software', 'Turn-Based', 'Utilities']",360427
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Glycerine”,"['Casual', 'Simulation']",342807
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Undead,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG']",360428
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - D&amp;D Monster Pack - Constructs &amp; Elementals,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Software', 'Party-Based RPG', 'Utilities']",360422
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Swallowed”,"['Casual', 'Simulation']",342810
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Everything Zen”,"['Casual', 'Simulation']",342809
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush Song Pack,"['Casual', 'Simulation']",342811
"['Casual', 'Simulation']",Rocksmith® 2014 – Bush - “Comedown”,"['Casual', 'Simulation']",342808
"['Action', 'Indie', 'Strategy']",Starlight Tactics™,"['Strategy', 'Action', 'Indie', 'Space']",354050
"['Action', 'Indie']",Primal Carnage: Extinction Soundtrack,"['Action', 'Indie']",361440
"['Action', 'Adventure', 'Indie']",Into The Gloom,"['Indie', 'Adventure', 'Action', 'Horror', 'Pixel Graphics', 'Puzzle', 'Retro', 'Psychological Horror', 'Atmospheric', 'First-Person']",342350
"['Adventure', 'Casual', 'Indie', 'RPG']",Official Guide - Millennium 2,"['Adventure', 'RPG', 'Indie', 'Casual', 'Female Protagonist']",357110
['Action'],Tropical Paradise Costume &amp; Movie Set,"['Action', 'Nudity']",358142
['Action'],Variety Costume Set,['Action'],358143
['Action'],Blue Estate The Game,"['Action', 'On-Rails Shooter', 'Comedy', 'Quick-Time Events', 'FPS', 'Co-op', 'First-Person', 'Singleplayer', 'Shooter', 'Local Co-Op', 'Funny']",305380
"['Free to Play', 'Racing', 'Simulation', 'Sports']",Copa Petrobras de Marcas,"['Racing', 'Free to Play', 'Multiplayer', 'Simulation', 'Sports', 'Action', 'Singleplayer', 'Co-op', 'Controller', 'First-Person', 'Massively Multiplayer', 'Driving', 'Online Co-Op', 'Open World', 'FPS', 'Strategy']",359800
"['Action', 'Simulation', 'Strategy']",Arma 3 Marksmen,"['Simulation', 'Action', 'Strategy', 'FPS']",332350
"['Adventure', 'Casual', 'Indie', 'RPG']",Official Guide - Millennium 3,"['RPG', 'Indie', 'Casual', 'Adventure', 'Female Protagonist']",357080
['Simulation'],TS Marketplace: Connex South Central Class 319 Livery Add-On,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Family Friendly', 'TrackIR', 'Building', 'Driving', 'Relaxing', 'Sports', 'Casual', 'Singleplayer', 'Physics', 'Atmospheric']",275125
"['Action', 'Casual', 'Indie', 'Strategy']",Luminosity,"['Casual', 'Action', 'Indie', 'Strategy']",346780
['Strategy'],World War I,"['Strategy', 'World War I', 'RTS']",361380
['Simulation'],Train Simulator: Network SouthEast Class 159 DMU Add-On,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Realistic', 'Family Friendly', 'TrackIR', 'Physics', 'Atmospheric']",222633
['Indie'],fault milestone two Demo,"['Indie', 'Visual Novel', 'Female Protagonist', 'Anime']",362710
['Indie'],Lakeview Cabin Collection,"['Indie', 'Pixel Graphics', 'Horror', 'Survival Horror', 'Nudity', 'Comedy', 'Psychological Horror', 'Gore', 'Survival', 'Sandbox', 'Episodic', 'Singleplayer', '2D', 'Funny', 'Difficult', 'Puzzle', 'Atmospheric']",361990
"['Action', 'Indie']",99 Waves to Die,"['Action', 'Indie']",360600
"['Free to Play', 'Strategy']",Total War Battles: KINGDOM,"['Strategy', 'Free to Play', 'Medieval', 'Multiplayer', 'War', 'RTS', 'Singleplayer', 'Action', 'City Builder', 'Casual']",300080
"['Action', 'Casual', 'Indie', 'Strategy']",Defend Your Life: TD,"['Tower Defense', 'Casual', 'Indie', 'Strategy', 'Action']",357780
"['Adventure', 'Indie']",Dead Synchronicity: Tomorrow Comes Today,"['Adventure', 'Indie', 'Point & Click', 'Post-apocalyptic', 'Dark', 'Singleplayer', '2D']",339190
"['Adventure', 'Indie']",Dead Synchronicity - Soundtrack,"['Adventure', 'Indie']",358870
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",Relativity Wars - A Science Space RTS,"['Strategy', 'Indie', 'Simulation', 'RTS', 'Adventure', 'RPG', 'Space', 'Physics', 'Science', 'Space Sim']",341640
"['Indie', 'RPG']",Choice of the Petal Throne,"['RPG', 'Indie', 'Choose Your Own Adventure', 'Interactive Fiction']",356800
"['Indie', 'RPG']",Choice of the Petal Throne Demo,"['RPG', 'Indie']",356810
"['Indie', 'RPG', 'Simulation', 'Strategy']",Hero Generations,"['Strategy', 'Indie', 'Rogue-like', 'RPG', '4X', 'Simulation', 'Turn-Based Strategy', 'Replay Value', 'Open World', 'Singleplayer', 'Adventure', '2D', 'Sandbox', 'Fantasy', 'Turn-Based', 'Survival', 'Building', 'Dungeon Crawler', 'Difficult', 'Kickstarter']",295590
"['Indie', 'RPG', 'Simulation', 'Strategy']",Hero Generations - Collector's Edition Content,"['Strategy', 'RPG', 'Indie', 'Simulation']",362100
"['Casual', 'Indie']",Love And Order,"['Casual', 'Indie', 'Anime', 'Visual Novel', 'Otome', 'Dating Sim', 'Female Protagonist']",350490
"['Casual', 'Indie', 'Simulation']",Domestic Dog,"['Simulation', 'Indie', 'Casual', 'Pixel Graphics', 'Singleplayer', 'Open World', 'Survival', 'Funny']",340340
"['Action', 'Indie']",The Undying Plague,"['Indie', 'Action', 'Zombies']",349440
"['Action', 'Adventure', 'Indie']",Albedo: Eyes from Outer Space,"['Adventure', 'Action', 'Indie', 'Sci-fi', 'Puzzle', 'Dark Humor', 'FPS']",277520
['Video Production'],Muvee Reveal 11,['Video Production'],325330
['Casual'],Elementary My Dear Majesty!,"['Casual', 'Hidden Object']",343390
"['Free to Play', 'Massively Multiplayer', 'RPG']",Red Stone Online,"['Free to Play', 'RPG', 'Massively Multiplayer', 'Anime', 'MMORPG', '2.5D']",350700
"['Action', 'Adventure', 'Casual', 'Indie']",Traps N' Gemstones,"['Adventure', 'Indie', 'Casual', 'Action', 'Metroidvania', 'Platformer', 'Retro']",355140
"['Action', 'Adventure']",Far Cry® 4 Valley of the Yetis,"['Action', 'Adventure']",324344
['Simulation'],Train Simulator: CSX AC6000CW Loco Add-On,"['Simulation', 'Building', 'Sandbox', 'Open World', 'Driving', 'Realistic', 'Singleplayer', 'Casual', 'Level Editor', 'Atmospheric', 'TrackIR', 'Trains', 'Moddable', 'Family Friendly']",277769
"['Action', 'Adventure', 'Indie', 'RPG']","I, Gladiator - Soundtracks","['Action', 'Adventure', 'RPG', 'Indie']",359500
"['Adventure', 'RPG', 'Strategy']",Agarest 2 - Bundle #8,"['Strategy', 'Adventure', 'RPG']",343426
['Action'],Blue Steel Sub-Zero,['Action'],347155
['Action'],Halo: Spartan Strike,"['Action', 'Sci-fi', 'Top-Down Shooter', 'Singleplayer', 'Shooter', 'Strategy', 'Aliens', 'Multiplayer', 'Great Soundtrack', 'FPS', 'Adventure', 'Twin Stick Shooter', 'Co-op']",324570
"['Adventure', 'Indie']",The Charnel House Trilogy,"['Adventure', 'Horror', 'Indie', 'Point & Click', 'Psychological Horror', 'Mystery', 'Noir', 'Pixel Graphics', 'Female Protagonist', 'Singleplayer', 'Short']",288930
"['Adventure', 'Indie']",The Charnel House Trilogy - OST,"['Adventure', 'Indie']",288940
"['Adventure', 'Indie']",The Charnel House Trilogy Demo,"['Indie', 'Adventure']",349800
"['RPG', 'Simulation', 'Strategy']",Tropico 5 - Inquisition,"['Strategy', 'Simulation', 'RPG']",306390
"['Action', 'Adventure', 'Indie']",Westerado: Double Barreled,"['Western', 'Pixel Graphics', 'Indie', 'Open World', 'Adventure', 'Action', 'Detective', 'Local Co-Op', 'Retro', '2D', 'Great Soundtrack', 'Singleplayer', 'RPG']",275200
"['Indie', 'RPG', 'Strategy']",Telepath Tactics,"['Strategy', 'RPG', 'Indie', 'Turn-Based Tactics', 'Turn-Based', 'Tactical RPG']",357940
"['Adventure', 'Indie']",House of Caravan,"['Indie', 'Horror', 'Adventure', 'First-Person', 'Anime', 'Puzzle', 'Singleplayer', 'Atmospheric', 'Exploration', 'Story Rich', 'Walking Simulator', 'Funny', 'Casual']",353550
"['Action', 'Casual', 'Indie']",StarFence: Heroic Edition,"['Action', 'Indie', 'Casual', 'Tower Defense']",360750
"['Action', 'Indie']",Lovely Planet Demo,"['Action', 'Indie']",362050
"['Action', 'Casual', 'Indie']","Slow Down, Bull","['Action', 'Casual', 'Indie']",333580
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",The Lost Valley,"['Indie', 'Adventure', 'Casual', 'Walking Simulator', 'Simulation', 'Action']",360890
"['Free to Play', 'Indie', 'Strategy']",Escape,"['Free to Play', 'Indie', 'Strategy', '2D', 'Singleplayer']",365050
"['Free to Play', 'Indie', 'RPG', 'Strategy']",Shadow Hunter,"['Free to Play', 'Indie', 'RPG', 'Strategy', 'Board Game']",365270
['Action'],Dynasty Warriors 8 - Empires: Castle Pack,['Action'],348683
['Action'],DW8E: Castle and Scenario Pack,['Action'],348682
['Action'],The Evil Within - The Consequence,"['Action', 'Horror']",354710
"['Action', 'Adventure', 'Indie']",Bloodbath Kavkaz,"['Memes', 'Action', 'Indie', 'Top-Down Shooter', 'Adventure', 'Great Soundtrack', 'Gore', 'Comedy', 'Violent', 'Atmospheric', 'Female Protagonist', 'Open World', 'Psychological Horror', 'Story Rich', 'Singleplayer', 'Funny', 'Nudity', 'Multiplayer', 'Horror']",348020
"['Indie', 'RPG', 'Strategy']",Highlands,"['Indie', 'Strategy', 'RPG', 'Steampunk', 'Turn-Based', 'Singleplayer']",359920
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Convoy,"['Strategy', 'Indie', 'Rogue-like', 'Action', 'RPG', 'Pixel Graphics', 'Adventure', 'Post-apocalyptic', '2D', 'Singleplayer', 'Sci-fi', 'Top-Down', 'Great Soundtrack', 'Rogue-lite', 'Difficult', 'Retro', 'Exploration', 'Moddable', 'Atmospheric', 'Lore-Rich']",318230
['Simulation'],FSX: Steam Edition - Piper PA-32R-301 Saratoga SP Add-On,['Simulation'],355340
"['Action', 'Adventure', 'Indie']",Super Furball,"['Action', 'Adventure', 'Indie', 'Platformer']",364770
['Strategy'],"Warhammer 40,000: Armageddon - Angels of Death",['Strategy'],353761
"['Casual', 'Simulation']",Rocksmith® 2014 – Fuel - “Hemorrhage (In My Hands)”,"['Casual', 'Simulation']",342820
"['Adventure', 'Indie', 'Simulation']",Blue Rose Demo,"['Indie', 'Simulation', 'Adventure']",365630
"['Design &amp; Illustration', 'Utilities', 'Web Publishing']",Nimble Writer,"['Utilities', 'Design & Illustration', 'Web Publishing']",348200
"['Action', 'Adventure', 'Indie', 'Racing']",JumpJet Rex,"['Indie', 'Platformer', 'Action', 'Dinosaurs', 'Adventure', 'Racing', 'Pixel Graphics', 'Retro', 'Great Soundtrack', 'Space', 'Time Attack', 'Fast-Paced', 'Difficult', 'Local Multiplayer', '2D', 'Local Co-Op', '4 Player Local']",329460
"['Casual', 'Simulation']",Rocksmith® 2014 – Alt-Rock Song Pack,"['Casual', 'Simulation']",342821
"['Adventure', 'Indie', 'RPG']",The Clans - Saga of the Twins,"['RPG', 'Adventure', 'Indie', 'Anime', 'Female Protagonist', 'RPGMaker']",342090
"['Adventure', 'Indie', 'RPG']",The Clans - Saga of the Twins - Deluxe Edition,"['Adventure', 'RPG', 'Indie']",344200
"['Action', 'Adventure', 'Indie', 'Racing']",JumpJet Rex - Soundtrack,"['Action', 'Adventure', 'Indie', 'Racing']",364400
['Casual'],Elementary My Dear Majesty! Demo,['Casual'],365490
['Simulation'],Airport Simulator 2015,"['Simulation', 'Singleplayer']",319780
['Simulation'],Train Simulator: BR Class 07 Loco Add-On,"['Simulation', 'Open World', 'Sandbox', 'Realistic', 'TrackIR', 'Trains', 'Casual', 'Level Editor', 'Singleplayer', 'Driving', 'Building', 'Physics', 'Atmospheric', 'Moddable', 'Family Friendly', 'Co-op', 'City Builder', 'Adventure', 'Flight']",277749
