date,title,sentiment_analysis,recommend,release_date
,Stardew Valley,1,True,2016-02-26
,Stardew Valley,1,True,2016-02-26
,Stardew Valley,1,False,2016-02-26
,Stardew Valley,0,True,2016-02-26
,Stardew Valley,1,True,2016-02-26
,Stardew Valley,2,True,2016-02-26
,Stardew Valley,1,True,2016-02-26
,Stardew Valley,2,True,2016-02-26
,Stardew Valley,1,True,2016-02-26
,Stardew Valley,1,True,2016-02-26
"July 24, 2014",Neverwinter,2,True,2013-12-05
"January 11, 2014",Neverwinter,1,True,2013-12-05
"March 19, 2014",Neverwinter,2,True,2013-12-05
"January 26, 2014",Neverwinter,0,True,2013-12-05
"November 15, 2014",Neverwinter,1,False,2013-12-05
,Neverwinter,2,True,2013-12-05
"December 14, 2013",Neverwinter,1,True,2013-12-05
"October 27, 2015",Neverwinter,2,True,2013-12-05
"December 23, 2013",Neverwinter,1,True,2013-12-05
"January 12, 2015",Neverwinter,2,True,2013-12-05
"May 9, 2015",Neverwinter,1,False,2013-12-05
"January 10, 2014",Neverwinter,1,True,2013-12-05
"December 15, 2013",Neverwinter,2,False,2013-12-05
"December 11, 2013",Neverwinter,0,False,2013-12-05
"February 4, 2014",Neverwinter,2,True,2013-12-05
"December 12, 2013",Neverwinter,1,True,2013-12-05
"November 17, 2014",Neverwinter,1,True,2013-12-05
"November 20, 2015",Neverwinter,1,True,2013-12-05
"December 29, 2014",Neverwinter,2,True,2013-12-05
"December 14, 2013",Neverwinter,2,True,2013-12-05
"December 13, 2013",Neverwinter,0,True,2013-12-05
"October 9, 2014",Neverwinter,2,True,2013-12-05
"May 17, 2015",Neverwinter,1,True,2013-12-05
"March 20, 2015",Neverwinter,1,True,2013-12-05
"December 11, 2013",Neverwinter,1,True,2013-12-05
"December 15, 2013",Neverwinter,1,True,2013-12-05
"May 16, 2014",Neverwinter,1,False,2013-12-05
"December 26, 2013",Neverwinter,2,True,2013-12-05
"August 22, 2014",Neverwinter,1,False,2013-12-05
"December 27, 2013",Neverwinter,1,True,2013-12-05
"March 1, 2014",Neverwinter,2,True,2013-12-05
"December 9, 2013",Neverwinter,2,True,2013-12-05
"December 12, 2013",Neverwinter,1,True,2013-12-05
"February 13, 2015",Neverwinter,1,True,2013-12-05
,Neverwinter,2,False,2013-12-05
"December 14, 2013",Neverwinter,1,True,2013-12-05
"March 2, 2014",Neverwinter,2,True,2013-12-05
"December 8, 2013",Neverwinter,2,True,2013-12-05
"March 7, 2014",Neverwinter,2,True,2013-12-05
"January 27, 2015",Neverwinter,2,True,2013-12-05
"December 9, 2013",Neverwinter,2,True,2013-12-05
"December 26, 2013",Neverwinter,1,True,2013-12-05
"December 13, 2013",Neverwinter,2,True,2013-12-05
"March 3, 2014",Neverwinter,2,True,2013-12-05
"February 12, 2014",Neverwinter,2,True,2013-12-05
"December 10, 2013",Neverwinter,1,True,2013-12-05
,Neverwinter,1,True,2013-12-05
"November 17, 2015",Neverwinter,2,True,2013-12-05
,Neverwinter,1,True,2013-12-05
"June 18, 2014",Neverwinter,0,False,2013-12-05
"December 3, 2015",Neverwinter,2,True,2013-12-05
"August 18, 2014",Neverwinter,1,True,2013-12-05
"February 26, 2015",Neverwinter,2,True,2013-12-05
"December 7, 2015",Neverwinter,1,True,2013-12-05
,The Beginner's Guide,1,True,2015-10-01
"December 27, 2015",The Beginner's Guide,1,True,2015-10-01
"October 3, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
"December 23, 2015",The Beginner's Guide,1,True,2015-10-01
"October 2, 2015",The Beginner's Guide,1,True,2015-10-01
"December 13, 2015",The Beginner's Guide,0,False,2015-10-01
"October 7, 2015",The Beginner's Guide,0,True,2015-10-01
"October 1, 2015",The Beginner's Guide,1,True,2015-10-01
"October 7, 2015",The Beginner's Guide,1,True,2015-10-01
"October 7, 2015",The Beginner's Guide,1,True,2015-10-01
"October 26, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,2,True,2015-10-01
"October 8, 2015",The Beginner's Guide,2,True,2015-10-01
"October 5, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
"October 1, 2015",The Beginner's Guide,1,True,2015-10-01
"October 1, 2015",The Beginner's Guide,0,True,2015-10-01
"October 3, 2015",The Beginner's Guide,1,True,2015-10-01
"October 4, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,False,2015-10-01
"October 6, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
"October 25, 2015",The Beginner's Guide,1,False,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,False,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
"December 22, 2015",The Beginner's Guide,1,True,2015-10-01
"October 12, 2015",The Beginner's Guide,2,True,2015-10-01
"October 3, 2015",The Beginner's Guide,1,True,2015-10-01
"December 21, 2015",The Beginner's Guide,1,False,2015-10-01
,The Beginner's Guide,0,True,2015-10-01
"October 7, 2015",The Beginner's Guide,1,True,2015-10-01
"October 4, 2015",The Beginner's Guide,1,True,2015-10-01
"October 4, 2015",The Beginner's Guide,1,True,2015-10-01
"October 8, 2015",The Beginner's Guide,1,True,2015-10-01
"October 4, 2015",The Beginner's Guide,2,True,2015-10-01
"December 29, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,1,True,2015-10-01
"October 6, 2015",The Beginner's Guide,1,True,2015-10-01
"October 7, 2015",The Beginner's Guide,1,True,2015-10-01
,The Beginner's Guide,2,True,2015-10-01
"December 5, 2015",The Beginner's Guide,1,True,2015-10-01
"October 3, 2015",The Beginner's Guide,1,True,2015-10-01
"December 31, 2015",The Beginner's Guide,2,True,2015-10-01
"December 23, 2015",The Beginner's Guide,1,True,2015-10-01
"October 21, 2015",The Beginner's Guide,0,True,2015-10-01
"June 19, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"December 3, 2014",Game of Thrones - A Telltale Games Series,2,True,2014-12-02
"June 14, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"December 4, 2014",Game of Thrones - A Telltale Games Series,2,True,2014-12-02
,Game of Thrones - A Telltale Games Series,2,True,2014-12-02
,Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"December 26, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"November 20, 2015",Game of Thrones - A Telltale Games Series,1,False,2014-12-02
"June 30, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"December 3, 2014",Game of Thrones - A Telltale Games Series,0,True,2014-12-02
"January 29, 2015",Game of Thrones - A Telltale Games Series,1,False,2014-12-02
,Game of Thrones - A Telltale Games Series,0,False,2014-12-02
"March 21, 2015",Game of Thrones - A Telltale Games Series,2,True,2014-12-02
"November 28, 2015",Game of Thrones - A Telltale Games Series,1,False,2014-12-02
"February 3, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"December 27, 2014",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
,Game of Thrones - A Telltale Games Series,2,True,2014-12-02
"December 15, 2014",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"May 27, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
,Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"October 24, 2015",Game of Thrones - A Telltale Games Series,0,True,2014-12-02
"December 7, 2014",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"November 18, 2015",Game of Thrones - A Telltale Games Series,0,True,2014-12-02
,Game of Thrones - A Telltale Games Series,1,False,2014-12-02
,Game of Thrones - A Telltale Games Series,2,True,2014-12-02
"December 19, 2014",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
,Game of Thrones - A Telltale Games Series,1,False,2014-12-02
"June 18, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"January 11, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
,Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"January 9, 2015",Game of Thrones - A Telltale Games Series,2,True,2014-12-02
"October 16, 2015",Game of Thrones - A Telltale Games Series,1,True,2014-12-02
,Game of Thrones - A Telltale Games Series,1,True,2014-12-02
"October 23, 2015",Game of Thrones - A Telltale Games Series,2,True,2014-12-02
"December 31, 2015",Game of Thrones - A Telltale Games Series,0,True,2014-12-02
"January 21, 2015",Silent Hill Homecoming,1,True,2008-11-06
"December 23, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"July 9, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"December 25, 2013",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"November 25, 2013",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"November 10, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"January 14, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
"February 6, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"June 25, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 1, 2013",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"April 5, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"March 24, 2015",Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"January 11, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 3, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
"July 10, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"June 25, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 24, 2013",Assassin’s Creed® IV Black Flag™,0,True,2013-11-19
"February 27, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"November 26, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"November 23, 2015",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 8, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"November 25, 2013",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"March 22, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"November 28, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"January 18, 2014",Assassin’s Creed® IV Black Flag™,0,False,2013-11-19
"November 29, 2015",Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
,Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"December 17, 2013",Assassin’s Creed® IV Black Flag™,0,True,2013-11-19
"October 16, 2015",Assassin’s Creed® IV Black Flag™,0,False,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 29, 2014",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"March 3, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 10, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 18, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"December 23, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"November 25, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"May 24, 2015",Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
"December 4, 2013",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"December 8, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
"June 22, 2014",Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
"December 13, 2013",Assassin’s Creed® IV Black Flag™,0,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"December 2, 2013",Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"December 14, 2013",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,2,True,2013-11-19
"January 13, 2014",Assassin’s Creed® IV Black Flag™,1,True,2013-11-19
,Assassin’s Creed® IV Black Flag™,1,False,2013-11-19
"September 30, 2014",PAYDAY 2: Hotline Miami,1,True,2014-09-30
"October 1, 2014",PAYDAY 2: Hotline Miami,2,True,2014-09-30
"November 25, 2015",PAYDAY 2: Hotline Miami,1,True,2014-09-30
"October 2, 2014",PAYDAY 2: Hotline Miami,2,True,2014-09-30
"October 2, 2014",PAYDAY 2: Hotline Miami,1,False,2014-09-30
"September 30, 2014",PAYDAY 2: Hotline Miami,1,True,2014-09-30
"October 6, 2014",PAYDAY 2: Hotline Miami,2,True,2014-09-30
,PAYDAY 2: Hotline Miami,2,True,2014-09-30
"October 1, 2014",PAYDAY 2: Hotline Miami,1,True,2014-09-30
"October 2, 2014",PAYDAY 2: Hotline Miami,1,True,2014-09-30
"October 1, 2014",PAYDAY 2: Hotline Miami,2,True,2014-09-30
"October 1, 2014",PAYDAY 2: Hotline Miami,0,False,2014-09-30
"October 1, 2014",PAYDAY 2: Hotline Miami,1,True,2014-09-30
"November 28, 2015",PAYDAY 2: Hotline Miami,1,False,2014-09-30
,PAYDAY 2: Hotline Miami,1,False,2014-09-30
"October 6, 2014",PAYDAY 2: Hotline Miami,0,False,2014-09-30
"July 11, 2014",Shadowrun Chronicles - Boston Lockdown,2,True,2015-04-28
"February 6, 2014",Fading Hearts,1,True,2009-11-11
"August 23, 2014",Fading Hearts,1,True,2009-11-11
"January 12, 2015",Fading Hearts,2,True,2009-11-11
"June 9, 2014",Spirited Heart Deluxe,1,True,2011-09-01
"July 24, 2014",Freedom Planet,1,True,2014-07-21
"July 22, 2014",Freedom Planet,2,True,2014-07-21
"July 17, 2015",Freedom Planet,1,False,2014-07-21
"November 23, 2015",Freedom Planet,1,True,2014-07-21
"September 23, 2014",Freedom Planet,1,True,2014-07-21
"April 18, 2015",Freedom Planet,1,False,2014-07-21
"January 15, 2015",Freedom Planet,1,True,2014-07-21
"June 18, 2015",Freedom Planet,1,True,2014-07-21
"November 27, 2014",Freedom Planet,2,True,2014-07-21
,Freedom Planet,2,True,2014-07-21
,Bit Blaster XL,1,True,2016-01-22
,Bit Blaster XL,2,True,2016-01-22
,Bit Blaster XL,2,True,2016-01-22
,Bit Blaster XL,1,True,2016-01-22
,Bit Blaster XL,1,True,2016-01-22
,Bit Blaster XL,1,True,2016-01-22
"August 19, 2015",Odysseus: Long Way Home,1,True,2015-02-23
,Fallout 4 - Automatron,1,False,2016-03-21
,Fallout 4 - Automatron,2,True,2016-03-21
,Fallout 4 - Automatron,1,True,2016-03-21
,Fallout 4 - Automatron,1,True,2016-03-21
,Fallout 4 - Automatron,1,True,2016-03-21
,Fallout 4 - Automatron,1,False,2016-03-21
,Fallout 4 - Automatron,1,True,2016-03-21
,Fallout 4 - Automatron,2,True,2016-03-21
"November 9, 2015",Mortal Online,2,True,2015-08-31
"September 3, 2015",Mortal Online,1,True,2015-08-31
,Mortal Online,2,True,2015-08-31
,NECROPOLIS: BRUTAL EDITION,1,True,
,NECROPOLIS: BRUTAL EDITION,1,False,
,NECROPOLIS: BRUTAL EDITION,1,True,
,NECROPOLIS: BRUTAL EDITION,1,False,
"November 14, 2013",Dino D-Day,0,True,2011-04-08
"December 18, 2013",Dino D-Day,1,True,2011-04-08
,Dino D-Day,2,True,2011-04-08
"February 11, 2015",Dino D-Day,1,True,2011-04-08
"January 1, 2015",Dino D-Day,1,True,2011-04-08
"January 18, 2014",Dino D-Day,2,True,2011-04-08
"July 1, 2014",Dino D-Day,1,True,2011-04-08
"November 16, 2014",Dino D-Day,1,False,2011-04-08
"March 13, 2014",Dino D-Day,2,True,2011-04-08
"April 26, 2013",Dino D-Day,0,True,2011-04-08
"June 18, 2015",Dino D-Day,2,True,2011-04-08
"December 15, 2013",Dino D-Day,2,True,2011-04-08
"December 12, 2013",Dino D-Day,1,True,2011-04-08
"November 1, 2014",Dino D-Day,2,False,2011-04-08
"December 12, 2013",Dino D-Day,1,False,2011-04-08
"September 29, 2014",Dino D-Day,0,True,2011-04-08
"July 5, 2014",Dino D-Day,1,True,2011-04-08
"December 15, 2013",Dino D-Day,2,True,2011-04-08
"June 18, 2015",Dino D-Day,1,True,2011-04-08
"February 13, 2014",Dino D-Day,1,True,2011-04-08
"December 23, 2013",Dino D-Day,1,True,2011-04-08
"August 27, 2015",Dino D-Day,1,True,2011-04-08
"May 28, 2014",Dino D-Day,2,True,2011-04-08
"February 14, 2014",Dino D-Day,1,True,2011-04-08
"December 16, 2013",Dino D-Day,1,True,2011-04-08
"April 27, 2013",Dino D-Day,2,True,2011-04-08
"July 6, 2014",Dino D-Day,2,True,2011-04-08
"December 17, 2013",Dino D-Day,2,True,2011-04-08
"December 13, 2013",Dino D-Day,1,True,2011-04-08
"December 14, 2013",Dino D-Day,1,False,2011-04-08
"December 29, 2015",Dino D-Day,1,True,2011-04-08
"July 22, 2014",Dino D-Day,1,True,2011-04-08
,Dino D-Day,1,True,2011-04-08
"April 15, 2015",Dino D-Day,0,True,2011-04-08
"July 5, 2014",Dino D-Day,1,True,2011-04-08
"April 14, 2015",Dino D-Day,2,True,2011-04-08
"December 27, 2013",Dino D-Day,2,True,2011-04-08
"December 13, 2013",Dino D-Day,2,True,2011-04-08
"December 10, 2014",Dino D-Day,1,True,2011-04-08
,Dino D-Day,2,True,2011-04-08
"June 26, 2015",Dino D-Day,1,True,2011-04-08
"December 25, 2013",Dino D-Day,2,True,2011-04-08
,Dino D-Day,1,True,2011-04-08
"February 29, 2012",Dino D-Day,1,True,2011-04-08
"July 4, 2014",Dino D-Day,0,True,2011-04-08
"February 14, 2015",Dino D-Day,1,True,2011-04-08
"June 17, 2015",Dino D-Day,0,True,2011-04-08
"November 9, 2015",Dino D-Day,1,True,2011-04-08
"July 30, 2013",Dino D-Day,1,True,2011-04-08
"December 1, 2014",Dino D-Day,1,True,2011-04-08
"July 5, 2014",Dino D-Day,2,True,2011-04-08
,Dino D-Day,0,True,2011-04-08
"December 29, 2013",Dino D-Day,1,True,2011-04-08
,Dino D-Day,2,True,2011-04-08
"March 28, 2014",Dino D-Day,1,True,2011-04-08
"July 7, 2014",Dino D-Day,1,True,2011-04-08
"December 15, 2013",Dino D-Day,1,True,2011-04-08
"December 16, 2013",Dino D-Day,1,True,2011-04-08
"July 28, 2014",Dino D-Day,1,True,2011-04-08
"January 4, 2014",Dino D-Day,1,False,2011-04-08
"May 19, 2014",Dino D-Day,2,True,2011-04-08
"January 4, 2014",Dino D-Day,1,True,2011-04-08
"December 14, 2013",Dino D-Day,0,True,2011-04-08
"February 28, 2014",Dino D-Day,2,True,2011-04-08
"July 22, 2015",Dino D-Day,2,True,2011-04-08
"March 7, 2015",Supreme Ruler 1936,1,True,2014-05-09
,Hearts of Iron IV,0,False,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
,Hearts of Iron IV,0,True,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
,Hearts of Iron IV,2,True,2016-06-06
,Hearts of Iron IV,2,True,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
,Hearts of Iron IV,2,True,2016-06-06
,Hearts of Iron IV,0,True,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
,Hearts of Iron IV,1,True,2016-06-06
"January 18, 2015",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
"January 12, 2015",Command &amp; Conquer: Red Alert 3,1,True,2008-10-28
,Command &amp; Conquer: Red Alert 3,1,True,2008-10-28
"June 21, 2014",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
"August 2, 2015",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
"March 27, 2015",Command &amp; Conquer: Red Alert 3,1,True,2008-10-28
"July 28, 2013",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
"December 30, 2013",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
,Command &amp; Conquer: Red Alert 3,0,False,2008-10-28
"September 7, 2012",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
"December 23, 2013",Command &amp; Conquer: Red Alert 3,2,True,2008-10-28
"July 17, 2015",Command &amp; Conquer: Red Alert 3,1,True,2008-10-28
"August 1, 2014",Age of Empires® III: Complete Collection,1,True,2009-09-15
,Age of Empires® III: Complete Collection,1,True,2009-09-15
"October 18, 2014",Age of Empires® III: Complete Collection,2,True,2009-09-15
"August 31, 2014",Age of Empires® III: Complete Collection,1,True,2009-09-15
"August 1, 2014",Age of Empires® III: Complete Collection,1,True,2009-09-15
"December 21, 2013",Age of Empires® III: Complete Collection,2,True,2009-09-15
"September 21, 2014",Age of Empires® III: Complete Collection,2,True,2009-09-15
,Age of Empires® III: Complete Collection,1,False,2009-09-15
"July 23, 2015",Age of Empires® III: Complete Collection,1,True,2009-09-15
"December 2, 2015",Age of Empires® III: Complete Collection,1,True,2009-09-15
,Age of Empires® III: Complete Collection,2,True,2009-09-15
"December 28, 2013",Age of Empires® III: Complete Collection,1,False,2009-09-15
"December 26, 2013",Age of Empires® III: Complete Collection,1,True,2009-09-15
"September 14, 2015",Age of Empires® III: Complete Collection,1,True,2009-09-15
"August 30, 2014",Age of Empires® III: Complete Collection,1,True,2009-09-15
"April 28, 2013",Age of Empires® III: Complete Collection,1,True,2009-09-15
,Age of Empires® III: Complete Collection,2,True,2009-09-15
,Age of Empires® III: Complete Collection,1,True,2009-09-15
,Age of Empires® III: Complete Collection,1,True,2009-09-15
,Age of Empires® III: Complete Collection,2,True,2009-09-15
"December 27, 2014",Age of Empires® III: Complete Collection,1,True,2009-09-15
"November 30, 2014",Age of Empires® III: Complete Collection,2,True,2009-09-15
